TOTAL VOTER TURNOUT: 12,240,190
ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2026-08-04	7	0	0	39	KALAMAZOO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			26143			
2026-08-04	7	0	0	39	KALAMAZOO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			18574			
2026-08-04	7	0	0	40	KALKASKA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			901			
2026-08-04	7	0	0	40	KALKASKA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			110			
2026-08-04	7	0	0	40	KALKASKA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			850			
2026-08-04	7	0	0	40	KALKASKA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			2557			
2026-08-04	7	0	0	41	KENT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			37120			
2026-08-04	7	0	0	41	KENT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			4031			
2026-08-04	7	0	0	41	KENT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			65337			
2026-08-04	7	0	0	41	KENT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			59178			
2026-08-04	7	0	0	42	KEWEENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			173			
2026-08-04	7	0	0	42	KEWEENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			25			
2026-08-04	7	0	0	42	KEWEENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			216			
2026-08-04	7	0	0	42	KEWEENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			365			
2026-08-04	7	0	0	43	LAKE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			672			
2026-08-04	7	0	0	43	LAKE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			74			
2026-08-04	7	0	0	43	LAKE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			406			
2026-08-04	7	0	0	43	LAKE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			1652			
2026-08-04	7	0	0	44	LAPEER	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			5019			
2026-08-04	7	0	0	44	LAPEER	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			380			
2026-08-04	7	0	0	44	LAPEER	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			3610			
2026-08-04	7	0	0	44	LAPEER	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			12906			
2026-08-04	7	0	0	45	LEELANAU	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			2463			
2026-08-04	7	0	0	45	LEELANAU	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			184			
2026-08-04	7	0	0	45	LEELANAU	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			3578			
2026-08-04	7	0	0	45	LEELANAU	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			3417			
2026-08-04	7	0	0	46	LENAWEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			4410			
2026-08-04	7	0	0	46	LENAWEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			582			
2026-08-04	7	0	0	46	LENAWEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			5064			
2026-08-04	7	0	0	46	LENAWEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			9200			
2026-08-04	7	0	0	47	LIVINGSTON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			14151			
2026-08-04	7	0	0	47	LIVINGSTON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			1179			
2026-08-04	7	0	0	47	LIVINGSTON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			14416			
2026-08-04	7	0	0	47	LIVINGSTON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			27151			
2026-08-04	7	0	0	48	LUCE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			201			
2026-08-04	7	0	0	48	LUCE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			32			
2026-08-04	7	0	0	48	LUCE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			174			
2026-08-04	7	0	0	48	LUCE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			724			
2026-08-04	7	0	0	49	MACKINAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			706			
2026-08-04	7	0	0	49	MACKINAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			86			
2026-08-04	7	0	0	49	MACKINAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			654			
2026-08-04	7	0	0	49	MACKINAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			1650			
2026-08-04	7	0	0	50	MACOMB	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			59387			
2026-08-04	7	0	0	50	MACOMB	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			4470			
2026-08-04	7	0	0	50	MACOMB	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			50832			
2026-08-04	7	0	0	50	MACOMB	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			76549			
2026-08-04	7	0	0	51	MANISTEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			1787			
2026-08-04	7	0	0	51	MANISTEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			183			
2026-08-04	7	0	0	51	MANISTEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			1879			
2026-08-04	7	0	0	51	MANISTEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			3070			
2026-08-04	7	0	0	52	MARQUETTE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			4400			
2026-08-04	7	0	0	52	MARQUETTE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			795			
2026-08-04	7	0	0	52	MARQUETTE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			7186			
2026-08-04	7	0	0	52	MARQUETTE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			6042			
2026-08-04	7	0	0	53	MASON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			1815			
2026-08-04	7	0	0	53	MASON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			189			
2026-08-04	7	0	0	53	MASON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			1731			
2026-08-04	7	0	0	53	MASON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			4246			
2026-08-04	7	0	0	54	MECOSTA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			1997			
2026-08-04	7	0	0	54	MECOSTA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			178			
2026-08-04	7	0	0	54	MECOSTA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			1735			
2026-08-04	7	0	0	54	MECOSTA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			4820			
2026-08-04	7	0	0	55	MENOMINEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			837			
2026-08-04	7	0	0	55	MENOMINEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			234			
2026-08-04	7	0	0	55	MENOMINEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			887			
2026-08-04	7	0	0	55	MENOMINEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			2938			
2026-08-04	7	0	0	56	MIDLAND	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			5702			
2026-08-04	7	0	0	56	MIDLAND	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			546			
2026-08-04	7	0	0	56	MIDLAND	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			5444			
2026-08-04	7	0	0	56	MIDLAND	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			9079			
2026-08-04	7	0	0	57	MISSAUKEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			565			
2026-08-04	7	0	0	57	MISSAUKEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			63			
2026-08-04	7	0	0	57	MISSAUKEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			369			
2026-08-04	7	0	0	57	MISSAUKEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			2353			
2026-08-04	7	0	0	58	MONROE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			8158			
2026-08-04	7	0	0	58	MONROE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			922			
2026-08-04	7	0	0	58	MONROE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			6839			
2026-08-04	7	0	0	58	MONROE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			15522			
2026-08-04	7	0	0	59	MONTCALM	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			3023			
2026-08-04	7	0	0	59	MONTCALM	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			228			
2026-08-04	7	0	0	59	MONTCALM	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			2374			
2026-08-04	7	0	0	59	MONTCALM	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			7423			
2026-08-04	7	0	0	60	MONTMORENCY	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			593			
2026-08-04	7	0	0	60	MONTMORENCY	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			50			
2026-08-04	7	0	0	60	MONTMORENCY	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			333			
2026-08-04	7	0	0	60	MONTMORENCY	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			1878			
2026-08-04	7	0	0	61	MUSKEGON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			12046			
2026-08-04	7	0	0	61	MUSKEGON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			900			
2026-08-04	7	0	0	61	MUSKEGON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			10676			
2026-08-04	7	0	0	61	MUSKEGON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			14755			
2026-08-04	7	0	0	62	NEWAYGO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			2430			
2026-08-04	7	0	0	62	NEWAYGO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			172			
2026-08-04	7	0	0	62	NEWAYGO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			1808			
2026-08-04	7	0	0	62	NEWAYGO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			7845			
2026-08-04	7	0	0	63	OAKLAND	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			135218			
2026-08-04	7	0	0	63	OAKLAND	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			7429			
2026-08-04	7	0	0	63	OAKLAND	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			116384			
2026-08-04	7	0	0	63	OAKLAND	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			105804			
2026-08-04	7	0	0	64	OCEANA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			1659			
2026-08-04	7	0	0	64	OCEANA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			111			
2026-08-04	7	0	0	64	OCEANA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			1184			
2026-08-04	7	0	0	64	OCEANA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			3474			
2026-08-04	7	0	0	65	OGEMAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			1362			
2026-08-04	7	0	0	65	OGEMAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			139			
2026-08-04	7	0	0	65	OGEMAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			750			
2026-08-04	7	0	0	65	OGEMAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			3349			
2026-08-04	7	0	0	66	ONTONAGON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			390			
2026-08-04	7	0	0	66	ONTONAGON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			58			
2026-08-04	7	0	0	66	ONTONAGON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			338			
2026-08-04	7	0	0	66	ONTONAGON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			928			
2026-08-04	7	0	0	67	OSCEOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			945			
2026-08-04	7	0	0	67	OSCEOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			117			
2026-08-04	7	0	0	67	OSCEOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			730			
2026-08-04	7	0	0	67	OSCEOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			3429			
2026-08-04	7	0	0	68	OSCODA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			424			
2026-08-04	7	0	0	68	OSCODA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			52			
2026-08-04	7	0	0	68	OSCODA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			290			
2026-08-04	7	0	0	68	OSCODA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			1596			
2026-08-04	7	0	0	69	OTSEGO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			1463			
2026-08-04	7	0	0	69	OTSEGO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			164			
2026-08-04	7	0	0	69	OTSEGO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			1335			
2026-08-04	7	0	0	69	OTSEGO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			3564			
2026-08-04	7	0	0	70	OTTAWA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			15173			
2026-08-04	7	0	0	70	OTTAWA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			1537			
2026-08-04	7	0	0	70	OTTAWA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			20614			
2026-08-04	7	0	0	70	OTTAWA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			43260			
2026-08-04	7	0	0	71	PRESQUE ISLE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			1050			
2026-08-04	7	0	0	71	PRESQUE ISLE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			101			
2026-08-04	7	0	0	71	PRESQUE ISLE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			668			
2026-08-04	7	0	0	71	PRESQUE ISLE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			2040			
2026-08-04	7	0	0	72	ROSCOMMON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			2014			
2026-08-04	7	0	0	72	ROSCOMMON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			192			
2026-08-04	7	0	0	72	ROSCOMMON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			1014			
2026-08-04	7	0	0	72	ROSCOMMON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			4297			
2026-08-04	7	0	0	73	SAGINAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			14505			
2026-08-04	7	0	0	73	SAGINAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			1332			
2026-08-04	7	0	0	73	SAGINAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			9840			
2026-08-04	7	0	0	73	SAGINAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			17694			
2026-08-04	7	0	0	74	ST CLAIR	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			9663			
2026-08-04	7	0	0	74	ST CLAIR	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			745			
2026-08-04	7	0	0	74	ST CLAIR	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			6944			
2026-08-04	7	0	0	74	ST CLAIR	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			21470			
2026-08-04	7	0	0	75	ST JOSEPH	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			2178			
2026-08-04	7	0	0	75	ST JOSEPH	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			257			
2026-08-04	7	0	0	75	ST JOSEPH	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			2061			
2026-08-04	7	0	0	75	ST JOSEPH	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			6421			
2026-08-04	7	0	0	76	SANILAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			1981			
2026-08-04	7	0	0	76	SANILAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			123			
2026-08-04	7	0	0	76	SANILAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			1152			
2026-08-04	7	0	0	76	SANILAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			6341			
2026-08-04	7	0	0	77	SCHOOLCRAFT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			441			
2026-08-04	7	0	0	77	SCHOOLCRAFT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			81			
2026-08-04	7	0	0	77	SCHOOLCRAFT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			414			
2026-08-04	7	0	0	77	SCHOOLCRAFT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			1002			
2026-08-04	7	0	0	78	SHIAWASSEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			4571			
2026-08-04	7	0	0	78	SHIAWASSEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			560			
2026-08-04	7	0	0	78	SHIAWASSEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			3917			
2026-08-04	7	0	0	78	SHIAWASSEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			7857			
2026-08-04	7	0	0	79	TUSCOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			2818			
2026-08-04	7	0	0	79	TUSCOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			301			
2026-08-04	7	0	0	79	TUSCOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			1789			
2026-08-04	7	0	0	79	TUSCOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			8058			
2026-08-04	7	0	0	80	VAN BUREN	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			4458			
2026-08-04	7	0	0	80	VAN BUREN	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			357			
2026-08-04	7	0	0	80	VAN BUREN	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			4046			
2026-08-04	7	0	0	80	VAN BUREN	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			7341			
2026-08-04	7	0	0	81	WASHTENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647077	Stevens	Haley			34770			
2026-08-04	7	0	0	81	WASHTENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647107	McMorrow	Mallory			2969			
2026-08-04	7	0	0	81	WASHTENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	647134	El-Sayed	Abdul			58616			
2026-08-04	7	0	0	81	WASHTENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	647250	Rogers	Mike			16580			
