page	x	y	w	h	text
2	0.2687455424682501	0.8630926255971483	0.01905861312536883	0.1139344787597657	(DEM) JoAnna Mendoza *
2	0.24603244129312257	0.8515418844465984	0.017821420353951234	0.1253846740722656	(LBT) Jereme Lance Peters*
2	0.2224538804051359	0.8457992314518736	0.016402184191367603	0.13250204298231338	(GRN) Gary Swing (Write-In)*
2	0.19289471462346344	0.7629522343404982	0.017763582407999384	0.21391476101345497	U.S. Representative in Congress - District No. 7
2	0.17066146873157934	0.8269421578844479	0.015506874743125398	0.15133058336046	(REP) Daniel Francis Butierez Sr. *
2	0.148496234692269	0.8735465127584547	0.01315790629215377	0.10319767422146264	(DEM) Adelita Grijalva *
2	0.04511277974901173	0.9389534891090728	0.011278200492584448	0.03924418555365661	* Winner
2	0.8796992434472977	0.6526162798142197	0.011278204609164177	0.08430232577853736	Cochise Coconino
2	0.8345864645651112	0.6526162796695443	0.015037596997597213	0.027616278330485078	7,140
2	0.8139097725575989	0.654069767900878	0.011278199120391186	0.03197674433390296	14,592
2	0.9433585643111957	0.3516594250404361	0.02294453271001362	0.30249454074435755	STATE OF ARIZONA OFFICIAL CANVASS
2	0.9266917195086434	0.415697673388268	0.015037615522206171	0.17296512179904522	2026 Primary Election -Jul 21,2026
2	0.9088220792743394	0.37928817504067136	0.018136290680590306	0.24722417195638013	Compiled andIssued by the Arizona Secretary of State
2	0.8778195479445484	0.6046511631228064	0.015037595625403966	0.018895348442925286	Gila
2	0.8796992463417436	0.5566860475079835	0.013157898058994255	0.03633720821804476	Graham
2	0.8779116922055505	0.5070178804848827	0.015271805687773976	0.041372311909993464	Greenlee
2	0.8794202550080514	0.41262035453749324	0.015034222774368389	0.09185784233940975	La Paz Marcopa
2	0.8815789454899298	0.36337209417101635	0.011278199120391186	0.03633720821804476	Monave
2	0.838345863437931	0.6061046509744177	0.011278197748197938	0.024709303114149206	8,155
2	0.8120300735876675	0.6046511633904745	0.015037596997597213	0.027616278330484967	3,202
2	0.8157894724792846	0.5566860468977234	0.011278197748197827	0.018895348442925397	112
2	0.8815789454586014	0.315406977069967	0.011278199120391186	0.03197674433390296	Navajo
2	0.8402255620187516	0.3168604654954399	0.011278199120391186	0.030523255666097038	10,304
