race_id,scope_kind,election_date,election_year,primary_party,endorsed_candidate,endorsed_candidates,unopposed_candidates,opponent_candidates,all_candidates,candidate_count,role_set,party_set,evidence_statuses,office,office_status,office_source,office_confidence,jurisdiction,jurisdiction_status,jurisdiction_source,jurisdiction_confidence,state,state_code,state_status,state_source,state_confidence,official_election_source,official_election_source_status,official_election_source_source,official_election_source_confidence,supporting_source,supporting_source_status,supporting_source_type,supporting_source_source,supporting_source_confidence,certified_opponents,certified_opponents_status,endorsing_bodies,metadata_source,source_reference,canonical_candidate_aliases,source_race_ids,merged_race_id_count,unresolved_fields
race-35fa446ca326b84f7fb7,tracked_dsa_endorsed_democratic_primary,2023-05-16,2023,Democratic,Andrés Celin,Andrés Celin,,Quetcy M. Lozada,Andrés Celin | Quetcy M. Lozada,2,endorsed | opponent,Democratic,source_unavailable | verified,City Council,resolution_verified,race_registry_resolutions_2023_2024.csv:19 | race_registry_resolutions_2023_2024.csv:36,verified,Philadelphia District 7,resolution_verified,race_registry_resolutions_2023_2024.csv:19 | race_registry_resolutions_2023_2024.csv:36,verified,Pennsylvania,PA,resolution_verified,race_registry_resolutions_2023_2024.csv:19 | race_registry_resolutions_2023_2024.csv:36,verified,https://vote-results.phila.gov/Default.aspx?eid=51,resolution_verified,race_registry_resolutions_2023_2024.csv:19 | race_registry_resolutions_2023_2024.csv:36,verified,,unresolved,,,,Quetcy M. Lozada,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2023_2024.csv:19 | race_registry_resolutions_2023_2024.csv:36,a celin | and celin | andres celin | q lozada | q m | que lozada | que m | quetcy lozada | quetcy m | quetcy m lozada,race-35fa446ca326b84f7fb7 | race-6021f58200774a34f13c,2,
race-36d1965b7e6d86021803,other_corpus_race,2023-02-28,2023,Nonpartisan,Rossana Rodríguez Sánchez,Rossana Rodríguez Sánchez,,Laith Shaaban | Samie Martinez,Laith Shaaban | Rossana Rodríguez Sánchez | Samie Martinez,3,endorsed | opponent,Nonpartisan,verified,,unresolved,,,,unresolved,,,,,unresolved,,,,unresolved,,,,unresolved,,,,Laith Shaaban | Samie Martinez,corpus_candidate_set,,corpus_only,,l shaaban | lai shaaban | laith shaaban | r rodriguez | r sanchez | ros rodriguez | ros sanchez | rossana rodriguez | rossana rodriguez sanchez | rossana sanchez | s martinez | sam martinez | samie martinez,race-36d1965b7e6d86021803,1,office | jurisdiction | state | official_election_source
race-38c2bd8a8965b9dd0b5a,tracked_dsa_endorsed_democratic_primary,2020-06-02,2020,Democratic,Elizabeth Fiedler,Elizabeth Fiedler,Elizabeth Fiedler,,Elizabeth Fiedler,1,unopposed,Democratic,source_unavailable,State House,resolution_verified,race_registry_resolutions_2020.csv:19,verified,District 184,resolution_verified,race_registry_resolutions_2020.csv:19,verified,Pennsylvania,PA,resolution_verified,race_registry_resolutions_2020.csv:19,verified,https://www.electionreturns.pa.gov/,resolution_verified,race_registry_resolutions_2020.csv:19,verified,,unresolved,,,,,unresolved,,resolution_verified,race_registry_resolutions_2020.csv:19,e fiedler | eli fiedler | elizabeth fiedler,race-38c2bd8a8965b9dd0b5a,1,certified_opponents
race-38c48dfc001f2881c404,tracked_dsa_endorsed_democratic_primary,2023-05-02,2023,Democratic,Fran Wilson,Fran Wilson,,"Derrick Hall | Eric Garrett | Ginger Baylor | Jeff Fusco | Johnny Osby | Linda Omobien | Reau McClendon | Ronald Smith, Sr.","Derrick Hall | Eric Garrett | Fran Wilson | Ginger Baylor | Jeff Fusco | Johnny Osby | Linda Omobien | Reau McClendon | Ronald Smith, Sr.",9,endorsed | opponent,Democratic,source_unavailable | verified,City Council At-Large,resolution_verified,race_registry_resolutions_2023_2024.csv:21,verified,Akron,resolution_verified,race_registry_resolutions_2023_2024.csv:21,verified,Ohio,OH,resolution_verified,race_registry_resolutions_2023_2024.csv:21,verified,https://liveresults.boe.ohio.gov/ENR/summitohenr/7/summary_7.pdf,resolution_verified,race_registry_resolutions_2023_2024.csv:21,verified,,unresolved,,,,"Derrick Hall | Eric Garrett | Ginger Baylor | Jeff Fusco | Johnny Osby | Linda Omobien | Reau McClendon | Ronald Smith, Sr.",corpus_candidate_set,,resolution_verified,race_registry_resolutions_2023_2024.csv:21,d hall | der hall | derrick hall | e garrett | eri garrett | eric garrett | f wilson | fra wilson | fran wilson | g baylor | gin baylor | ginger baylor | j fusco | j osby | jef fusco | jeff fusco | joh osby | johnny osby | l omobien | lin omobien | linda omobien | r mcclendon | r smith | rea mcclendon | reau mcclendon | ron smith | ronald smith,race-38c48dfc001f2881c404,1,
race-3928850e2f90dbc3b55f,tracked_dsa_endorsed_democratic_primary,2024-06-25,2024,Democratic,Tim Hernández,Tim Hernández,,Cecelia Espenoza,Cecelia Espenoza | Tim Hernández,2,endorsed | opponent,Democratic,verified,State House,resolution_verified,race_registry_resolutions_2023_2024.csv:22,verified,District 4,resolution_verified,race_registry_resolutions_2023_2024.csv:22,verified,Colorado,CO,resolution_verified,race_registry_resolutions_2023_2024.csv:22,verified,https://www.coloradosos.gov/pubs/elections/Results/Abstract/2024/,resolution_verified,race_registry_resolutions_2023_2024.csv:22,verified,,unresolved,,,,Cecelia Espenoza,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2023_2024.csv:22,c espenoza | cec espenoza | cecelia espenoza | t hernandez | tim hernandez,race-3928850e2f90dbc3b55f,1,
race-39f265caadf4efc1cdd3,tracked_dsa_endorsed_democratic_primary,2026-06-23,2026,Democratic,David Orkin,David Orkin,,Jenifer Rajkumar,David Orkin | Jenifer Rajkumar,2,endorsed | opponent,Democratic,source_unavailable,State Assembly,resolution_verified,race_registry_resolutions_2025_2026.csv:19,verified,District 38,resolution_verified,race_registry_resolutions_2025_2026.csv:19,verified,New York,NY,resolution_verified,race_registry_resolutions_2025_2026.csv:19,verified,,unresolved,,,https://nyassembly.gov/mem/Jenifer-Rajkumar/,resolution_supporting,legislator_site,race_registry_resolutions_2025_2026.csv:19,high,Jenifer Rajkumar,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2025_2026.csv:19,d orkin | dav orkin | david orkin | j rajkumar | jen rajkumar | jenifer rajkumar,race-39f265caadf4efc1cdd3,1,official_election_source
race-3a50f4e7ad1567ae0820,tracked_dsa_endorsed_democratic_primary,2022-06-28,2022,Democratic,Emily E. Gallagher,Emily E. Gallagher,,Paddy O'Sullivan,Emily E. Gallagher | Paddy O'Sullivan,2,endorsed | opponent,Democratic,source_unavailable | verified,State Assembly,resolution_verified,race_registry_resolutions_2021_2022.csv:28,verified,District 50,resolution_verified,race_registry_resolutions_2021_2022.csv:28,verified,New York,NY,resolution_verified,race_registry_resolutions_2021_2022.csv:28,verified,https://results.elections.ny.gov/document/131,resolution_verified,race_registry_resolutions_2021_2022.csv:28,verified,,unresolved,,,,Paddy O'Sullivan,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2021_2022.csv:28,e e | e gallagher | emi e | emi gallagher | emily e | emily e gallagher | emily gallagher | p o | p sullivan | pad o | pad sullivan | paddy o | paddy o sullivan | paddy sullivan,race-3a50f4e7ad1567ae0820,1,
race-3abbb30ca77835052430,tracked_dsa_endorsed_democratic_primary,2022-08-09,2022,Democratic-Farmer-Labor,Fabian Bean | Samantha Sencer-Mura,Fabian Bean | Samantha Sencer-Mura,,Fabian Bean | Samantha Sencer-Mura | Venus A. Williams,Fabian Bean | Samantha Sencer-Mura | Venus A. Williams,3,endorsed | opponent,Democratic-Farmer-Labor,source_unavailable,State House,resolution_verified,race_registry_resolutions_2021_2022.csv:29,verified,Minnesota District 63A,resolution_verified,race_registry_resolutions_2021_2022.csv:29,verified,Minnesota,MN,resolution_verified,race_registry_resolutions_2021_2022.csv:29,verified,https://electionresults.sos.state.mn.us/Results/StateRepresentative/1?districtid=563A,resolution_verified,race_registry_resolutions_2021_2022.csv:29,verified,,unresolved,,,,Fabian Bean | Samantha Sencer-Mura | Venus A. Williams,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2021_2022.csv:29,f bean | fab bean | fabian bean | s mura | s sencer | sam mura | sam sencer | samantha mura | samantha sencer | samantha sencer mura | v a | v williams | ven a | ven williams | venus a | venus a williams | venus williams,race-3abbb30ca77835052430,1,
race-3b2b88f146005f2e7e13,tracked_dsa_endorsed_democratic_primary,2026-08-04,2026,Democratic,Dave Zeglen,Dave Zeglen,,Aidan Sova,Aidan Sova | Dave Zeglen,2,endorsed | opponent,Democratic,source_unavailable | verified,City Council,resolution_source_unavailable,race_registry_resolutions_2025_2026.csv:20,high,Ward 4 (Ann Arbor),resolution_source_unavailable,race_registry_resolutions_2025_2026.csv:20,high,Michigan,MI,resolution_source_unavailable,race_registry_resolutions_2025_2026.csv:20,high,,source_unavailable,race_registry_resolutions_2025_2026.csv:20,,,unresolved,,,,Aidan Sova,corpus_candidate_set,,resolution_source_unavailable,race_registry_resolutions_2025_2026.csv:20,a sova | aid sova | aidan sova | d zeglen | dav zeglen | dave zeglen,race-3b2b88f146005f2e7e13,1,
race-3b8f105d02f390f68f75,tracked_dsa_endorsed_democratic_primary,2024-03-12,2024,Democratic,Uncommitted Delegates,Uncommitted Delegates,,Dean Phillips | Joseph R Biden Jr | Marianne Williamson,Dean Phillips | Joseph R Biden Jr | Marianne Williamson | Uncommitted Delegates,4,endorsed | opponent,Democratic,verified,Democratic Presidential Primary,resolution_verified,race_registry_resolutions_2023_2024.csv:23,verified,Statewide,resolution_verified,race_registry_resolutions_2023_2024.csv:23,verified,Washington,WA,resolution_verified,race_registry_resolutions_2023_2024.csv:23,verified,https://results.vote.wa.gov/results/20240312/,resolution_verified,race_registry_resolutions_2023_2024.csv:23,verified,,unresolved,,,,Dean Phillips | Joseph R Biden Jr | Marianne Williamson,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2023_2024.csv:23,d phillips | dea phillips | dean phillips | j biden | j r | jos biden | jos r | joseph biden | joseph r | joseph r biden | m williamson | mar williamson | marianne williamson | u delegates | unc delegates | uncommitted delegates,race-3b8f105d02f390f68f75,1,
race-3b9a8d1c4fa2cbcadb73,tracked_dsa_endorsed_democratic_primary,2026-08-04,2026,Democratic,Hartzell Gray,Hartzell Gray,,Ashleigh Rogers | G. Rick | Jeanette Cass | Jordan Herrera | Randy Miller | Wayne Russell,Ashleigh Rogers | G. Rick | Hartzell Gray | Jeanette Cass | Jordan Herrera | Randy Miller | Wayne Russell,7,endorsed | opponent,Democratic,verified,US House,resolution_verified,race_registry_resolutions_2025_2026.csv:2,verified,District 4,resolution_verified,race_registry_resolutions_2025_2026.csv:2,verified,Missouri,MO,resolution_verified,race_registry_resolutions_2025_2026.csv:2,verified,,unresolved,,,https://enr.sos.mo.gov/PickaRace.aspx,resolution_supporting,generic_government,race_registry_resolutions_2025_2026.csv:2,high,Ashleigh Rogers | G. Rick | Jeanette Cass | Jordan Herrera | Randy Miller | Wayne Russell,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2025_2026.csv:2,a rogers | ash rogers | ashleigh rogers | g rick | h gray | har gray | hartzell gray | j cass | j herrera | jea cass | jeanette cass | jor herrera | jordan herrera | r miller | ran miller | randy miller | w russell | way russell | wayne russell,race-3b9a8d1c4fa2cbcadb73,1,official_election_source
race-3ba2bec0d19c64a42d5b,other_corpus_race,2022-08-09,2022,Nonpartisan,Aaron Wagner,Aaron Wagner,,Kyle Kirchner | Pat Backen | Rebecca Johnson,Aaron Wagner | Kyle Kirchner | Pat Backen | Rebecca Johnson,4,endorsed | opponent,Nonpartisan,source_unavailable | verified,State House,resolution_verified,race_registry_resolutions_2021_2022.csv:30,verified,Minnesota District 41A,resolution_verified,race_registry_resolutions_2021_2022.csv:30,verified,Minnesota,MN,resolution_verified,race_registry_resolutions_2021_2022.csv:30,verified,https://electionresults.sos.state.mn.us/Results/StateRepresentative/1?districtid=541A,resolution_verified,race_registry_resolutions_2021_2022.csv:30,verified,,unresolved,,,,Kyle Kirchner | Pat Backen | Rebecca Johnson,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2021_2022.csv:30,a wagner | aar wagner | aaron wagner | k kirchner | kyl kirchner | kyle kirchner | p backen | pat backen | r johnson | reb johnson | rebecca johnson,race-3ba2bec0d19c64a42d5b,1,
race-3beef604baf61c83ac0c,other_corpus_race,2020-08-04,2020,Democratic,Jason Call,Jason Call,,Carrie R. Kennedy | Cody Hart | James Dean Golder | Kari Ilonummi | Rick Larsen | Tim Uy | Timothy S. Hazelo,Carrie R. Kennedy | Cody Hart | James Dean Golder | Jason Call | Kari Ilonummi | Rick Larsen | Tim Uy | Timothy S. Hazelo,8,endorsed | opponent,Democratic | Republican | Trump Republican,verified,US House,resolution_verified,race_registry_resolutions_2020.csv:20,verified,District 2,resolution_verified,race_registry_resolutions_2020.csv:20,verified,Washington,WA,resolution_verified,race_registry_resolutions_2020.csv:20,verified,https://results.vote.wa.gov/results/20200804/congressional-district-2-us-representative.html,resolution_verified,race_registry_resolutions_2020.csv:20,verified,,unresolved,,,,Carrie R. Kennedy | Cody Hart | James Dean Golder | Kari Ilonummi | Rick Larsen | Tim Uy | Timothy S. Hazelo,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2020.csv:20,c hart | c kennedy | c r | car kennedy | car r | carrie kennedy | carrie r | carrie r kennedy | cod hart | cody hart | j call | j dean | j golder | jam dean | jam golder | james dean | james dean golder | james golder | jas call | jason call | k ilonummi | kar ilonummi | kari ilonummi | r larsen | ric larsen | rick larsen | t hazelo | t s | t uy | tim hazelo | tim s | tim uy | timothy hazelo | timothy s | timothy s hazelo,race-3beef604baf61c83ac0c,1,
race-3c627e0363e4b2564075,tracked_dsa_endorsed_democratic_primary,2020-09-01,2020,Democratic,Erika Uyterhoeven,Erika Uyterhoeven,,Catia Sharp,Catia Sharp | Erika Uyterhoeven,2,endorsed | opponent,Democratic,source_unavailable | verified,State Representative,resolution_verified,race_registry_resolutions_2020.csv:21,verified,27th Middlesex District,resolution_verified,race_registry_resolutions_2020.csv:21,verified,Massachusetts,MA,resolution_verified,race_registry_resolutions_2020.csv:21,verified,https://electionstats.state.ma.us/elections/view/140574/,resolution_verified,race_registry_resolutions_2020.csv:21,verified,,unresolved,,,,Catia Sharp,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2020.csv:21,c sharp | cat sharp | catia sharp | e uyterhoeven | eri uyterhoeven | erika uyterhoeven,race-3c627e0363e4b2564075,1,
race-3cc44f97e31858996064,other_corpus_race,2024-08-06,2024,Democratic,Devin Rydel Kelly,Devin Rydel Kelly,,Jake Fey,Devin Rydel Kelly | Jake Fey,2,endorsed | opponent,Democratic,source_unavailable | verified,State Representative,resolution_verified,race_registry_resolutions_2023_2024.csv:24,verified,Legislative District 27 Position 2,resolution_verified,race_registry_resolutions_2023_2024.csv:24,verified,Washington,WA,resolution_verified,race_registry_resolutions_2023_2024.csv:24,verified,https://results.vote.wa.gov/results/20240806/legislative-district-27-state-representative-pos-2.html,resolution_verified,race_registry_resolutions_2023_2024.csv:24,verified,,unresolved,,,,Jake Fey,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2023_2024.csv:24,d kelly | d rydel | dev kelly | dev rydel | devin kelly | devin rydel | devin rydel kelly | j fey | jak fey | jake fey,race-3cc44f97e31858996064,1,
race-3cfd6cf7df471fd4e7a3,tracked_dsa_endorsed_democratic_primary,2024-06-04,2024,Democratic,Veronica Ray Krupnick,Veronica Ray Krupnick,,Anna C. Hansen | Linda M. Trujillo,Anna C. Hansen | Linda M. Trujillo | Veronica Ray Krupnick,3,endorsed | opponent,Democratic,source_unavailable | verified,State Senate,resolution_verified,race_registry_resolutions_2023_2024.csv:25 | race_registry_resolutions_2023_2024.csv:33,verified,District 24,resolution_verified,race_registry_resolutions_2023_2024.csv:25 | race_registry_resolutions_2023_2024.csv:33,verified,New Mexico,NM,resolution_verified,race_registry_resolutions_2023_2024.csv:25 | race_registry_resolutions_2023_2024.csv:33,verified,https://electionresults.sos.nm.gov/,resolution_verified,race_registry_resolutions_2023_2024.csv:25 | race_registry_resolutions_2023_2024.csv:33,verified,,unresolved,,,,Anna C. Hansen | Linda M. Trujillo,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2023_2024.csv:25 | race_registry_resolutions_2023_2024.csv:33,a c | a hansen | ann c | ann hansen | anna c | anna c hansen | anna hansen | l m | l trujillo | lin m | lin trujillo | linda m | linda m trujillo | linda trujillo | v krupnick | v ray | ver krupnick | ver ray | veronica krupnick | veronica ray | veronica ray krupnick,race-3cfd6cf7df471fd4e7a3 | race-59cb9c967710a43533d3,2,
race-3d4a968ce106f259b80d,tracked_dsa_endorsed_democratic_primary,2021-05-18,2021,Democratic,Anita Prizio,Anita Prizio,Anita Prizio,,Anita Prizio,1,unopposed,Democratic,source_unavailable | verified,City Council,resolution_source_unavailable,race_registry_resolutions_2021_2022.csv:31,high,Allegheny County District 3,resolution_source_unavailable,race_registry_resolutions_2021_2022.csv:31,high,Pennsylvania,PA,resolution_source_unavailable,race_registry_resolutions_2021_2022.csv:31,high,https://results.enr.clarityelections.com/PA/Allegheny/110769/web.264614/#/summary,source_unavailable,race_registry_resolutions_2021_2022.csv:31,high,,unresolved,,,,,unresolved,,resolution_source_unavailable,race_registry_resolutions_2021_2022.csv:31,a prizio | ani prizio | anita prizio,race-3d4a968ce106f259b80d,1,certified_opponents
race-3db59a6535d2b87f2703,tracked_dsa_endorsed_democratic_primary,2017-09-12,2017,Democratic,Khader El-Yateem,Khader El-Yateem,,Justin Brannan | Kevin Carroll | Nancy Tong | Vincent Chirico,Justin Brannan | Kevin Carroll | Khader El-Yateem | Nancy Tong | Vincent Chirico,5,endorsed | opponent,Democratic,source_unavailable | verified,City Council,resolution_verified,race_registry_resolutions_2017_2019.csv:10,verified,District 43,resolution_verified,race_registry_resolutions_2017_2019.csv:10,verified,New York,NY,resolution_verified,race_registry_resolutions_2017_2019.csv:10,verified,https://www.vote.nyc/page/election-results-summary-2017,resolution_verified,race_registry_resolutions_2017_2019.csv:10,verified,,unresolved,,,,Justin Brannan | Kevin Carroll | Nancy Tong | Vincent Chirico,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2017_2019.csv:10,j brannan | jus brannan | justin brannan | k carroll | k el | k yateem | kev carroll | kevin carroll | kha el | kha yateem | khader el | khader el yateem | khader yateem | n tong | nan tong | nancy tong | v chirico | vin chirico | vincent chirico,race-3db59a6535d2b87f2703,1,
